timestamp,battery_id,chemistry,cycle_count,voltage_drop_V,current_draw_A,impedance_1Hz_ohm,impedance_10Hz_ohm,impedance_100Hz_ohm,phase_1Hz_deg,phase_10Hz_deg,temp_start_C,temp_end_C,internal_resistance_ohm,total_run_hours,voltage_per_current,temp_delta,charge_duration_h,energy_wh,is_charging,stability_status,remaining_cycles
2024-08-04 15:19:59.199733248,BATT_1594,LiFePO4,897,0.071,3.14,0.536,0.796,0.434,-37.3,35.2,29.9,26.8,0.589,912,0.023,-3.1,1.75,0.39,True,stable,125
2024-08-05 00:05:45.715238416,BATT_1595,LiFePO4,553,0.25,1.147,1.286,0.804,0.337,16.0,14.5,26.3,39.9,0.809,561,0.218,13.6,4.67,1.34,True,unstable,423
2024-08-05 08:51:32.230743584,BATT_1596,Li-ion,238,0.381,3.384,1.099,0.728,0.382,-11.7,-45.5,27.6,24.7,0.736,248,0.113,-2.9,2.85,3.67,True,unstable,757
2024-08-05 17:37:18.746248752,BATT_1597,NMC 811,878,0.493,3.267,1.243,0.456,0.075,-52.3,7.3,27.9,28.5,0.591,879,0.151,0.6,2.72,4.38,True,stable,93
2024-08-06 02:23:05.261753920,BATT_1598,Li-ion,679,0.166,2.89,1.987,0.179,0.218,15.6,-15.9,21.4,28.7,0.795,696,0.057,7.3,2.1,1.01,True,unstable,316
2024-08-06 11:08:51.777259088,BATT_1599,NMC 811,341,0.343,2.437,1.942,0.908,0.28,84.2,69.8,20.2,36.0,1.043,347,0.141,15.8,1.59,1.33,True,unstable,630
2024-08-06 19:54:38.292764256,BATT_1600,Li-ion,505,0.171,4.245,0.431,0.282,0.399,-64.1,-70.4,29.2,31.6,0.371,509,0.04,2.4,0.85,0.62,False,stable,492
2024-08-07 04:40:24.808269424,BATT_1601,LiFePO4,453,0.133,4.001,0.46,0.901,0.116,49.3,69.9,20.1,33.7,0.492,471,0.033,13.6,1.26,0.67,True,stable,507
2024-08-07 13:26:11.323774592,BATT_1602,LiFePO4,577,0.366,3.236,0.395,0.291,0.211,-47.5,-45.6,27.4,23.9,0.299,592,0.113,-3.5,4.37,5.18,True,stable,442
2024-08-07 22:11:57.839279760,BATT_1603,LiFePO4,168,0.058,3.756,0.628,0.468,0.327,-72.0,-56.2,29.6,27.6,0.474,182,0.015,-2.0,4.69,1.02,True,stable,831
2024-08-08 06:57:44.354784928,BATT_1604,LiFePO4,386,0.457,2.855,1.073,0.308,0.498,48.2,-42.8,22.8,36.7,0.626,391,0.16,13.9,2.43,3.17,True,unstable,604
2024-08-08 15:43:30.870290096,BATT_1605,Li-ion,703,0.115,1.132,1.16,0.922,0.099,59.1,-18.4,27.9,27.7,0.727,714,0.102,-0.2,4.33,0.56,True,unstable,315
2024-08-09 00:29:17.385795264,BATT_1606,LiFePO4,514,0.359,1.208,0.101,0.426,0.339,6.8,37.4,24.8,26.2,0.289,527,0.297,1.4,3.63,1.57,True,stable,505
2024-08-09 09:15:03.901300432,BATT_1607,NMC 811,442,0.215,1.795,1.398,0.65,0.479,15.6,81.9,21.8,38.7,0.842,447,0.12,16.9,4.92,1.9,True,unstable,572
2024-08-09 18:00:50.416805600,BATT_1608,NMC 811,614,0.14,3.668,0.867,0.446,0.151,-37.5,-31.1,24.8,24.6,0.488,626,0.038,-0.2,2.48,1.27,True,stable,397
2024-08-10 02:46:36.932310776,BATT_1609,Li-ion,262,0.089,1.1,0.672,0.284,0.081,11.1,17.0,22.1,20.6,0.346,278,0.081,-1.5,4.09,0.4,True,stable,753
2024-08-10 11:32:23.447815944,BATT_1610,NMC 811,440,0.091,2.868,1.985,0.317,0.355,81.0,-66.3,23.8,34.7,0.886,459,0.032,10.9,2.1,0.55,True,unstable,559
2024-08-10 20:18:09.963321112,BATT_1611,NMC 811,671,0.456,4.554,1.146,0.59,0.017,2.0,-52.4,25.3,20.1,0.584,685,0.1,-5.2,2.05,4.26,True,stable,341
2024-08-11 05:03:56.478826280,BATT_1612,Li-ion,952,0.119,4.093,1.717,0.915,0.412,22.2,84.0,26.7,37.0,1.015,958,0.029,10.3,1.74,0.85,True,unstable,58
2024-08-11 13:49:42.994331448,BATT_1613,Li-ion,621,0.471,3.697,1.502,0.374,0.436,46.6,-81.7,23.1,24.3,0.771,621,0.127,1.2,0.85,1.48,False,unstable,374
2024-08-11 22:35:29.509836616,BATT_1614,LiFePO4,350,0.463,1.461,0.811,0.342,0.279,45.4,-11.0,21.1,31.2,0.477,358,0.317,10.1,4.32,2.92,True,stable,662
2024-08-12 07:21:16.025341784,BATT_1615,LiFePO4,559,0.364,3.857,1.478,0.334,0.114,-2.2,46.4,22.3,25.8,0.642,566,0.094,3.5,1.82,2.56,True,unstable,480
2024-08-12 16:07:02.540846952,BATT_1616,NMC 811,766,0.373,0.838,0.613,0.296,0.266,-35.0,22.4,27.9,37.4,0.392,766,0.445,9.5,4.94,1.54,True,stable,247
2024-08-13 00:52:49.056352120,BATT_1617,NMC 811,968,0.348,2.686,0.851,0.514,0.411,-25.0,-51.8,22.7,27.6,0.592,987,0.13,4.9,4.67,4.37,True,stable,57
2024-08-13 09:38:35.571857288,BATT_1618,LiFePO4,239,0.265,3.093,0.473,0.068,0.365,68.3,85.4,28.4,26.1,0.302,256,0.086,-2.3,0.58,0.48,False,stable,757
2024-08-13 18:24:22.087362456,BATT_1619,LiFePO4,954,0.291,3.782,0.621,0.84,0.133,-71.4,-86.5,22.7,39.0,0.531,958,0.077,16.3,2.64,2.91,True,stable,63
2024-08-14 03:10:08.602867624,BATT_1620,Li-ion,697,0.174,2.975,0.528,0.793,0.157,-57.6,-28.3,28.7,27.2,0.493,701,0.058,-1.5,0.66,0.34,False,stable,297
2024-08-14 11:55:55.118372792,BATT_1621,NMC 811,570,0.333,2.969,0.912,0.596,0.084,-87.4,67.6,29.7,37.2,0.531,576,0.112,7.5,4.09,4.04,True,stable,429
2024-08-14 20:41:41.633877960,BATT_1622,Li-ion,698,0.293,2.315,0.453,0.76,0.092,24.4,40.8,21.4,28.6,0.435,704,0.127,7.2,2.73,1.85,True,stable,304
2024-08-15 05:27:28.149383128,BATT_1623,NMC 811,765,0.145,4.325,0.935,0.419,0.119,11.5,70.4,25.2,31.2,0.491,765,0.034,6.0,3.8,2.38,True,stable,210
2024-08-15 14:13:14.664888296,BATT_1624,NMC 811,511,0.235,1.187,1.274,0.665,0.064,36.9,-80.9,21.9,22.0,0.668,514,0.198,0.1,1.93,0.54,True,unstable,520
2024-08-15 22:59:01.180393464,BATT_1625,NMC 811,496,0.253,2.33,0.377,0.182,0.241,81.8,-55.6,28.4,21.4,0.267,503,0.109,-7.0,1.67,0.98,True,stable,534
2024-08-16 07:44:47.695898632,BATT_1626,LiFePO4,198,0.268,1.694,1.902,0.446,0.215,-75.6,66.0,26.5,22.0,0.854,201,0.158,-4.5,3.6,1.63,True,unstable,811
2024-08-16 16:30:34.211403800,BATT_1627,Li-ion,584,0.271,1.587,0.961,0.384,0.059,-8.3,24.8,26.7,33.2,0.468,599,0.171,6.5,4.26,1.83,True,stable,404
2024-08-17 01:16:20.726908968,BATT_1628,Li-ion,655,0.43,1.971,1.043,0.709,0.459,61.4,-63.4,28.0,35.8,0.737,659,0.218,7.8,4.76,4.03,True,unstable,338
2024-08-17 10:02:07.242414136,BATT_1629,LiFePO4,137,0.2,3.589,0.279,0.524,0.127,5.4,61.5,28.5,30.0,0.31,146,0.056,1.5,3.95,2.84,True,stable,818
2024-08-17 18:47:53.757919312,BATT_1630,NMC 811,871,0.087,1.295,0.985,0.738,0.437,-39.2,-14.4,20.7,37.9,0.72,883,0.067,17.2,3.52,0.4,True,unstable,158
2024-08-18 03:33:40.273424480,BATT_1631,NMC 811,305,0.078,4.57,1.335,0.605,0.214,-12.9,-85.9,24.2,29.7,0.718,312,0.017,5.5,4.16,1.48,True,unstable,685
2024-08-18 12:19:26.788929648,BATT_1632,Li-ion,402,0.213,4.656,1.755,0.455,0.09,-85.6,72.8,20.7,35.4,0.767,416,0.046,14.7,4.73,4.69,True,unstable,600
2024-08-18 21:05:13.304434816,BATT_1633,LiFePO4,619,0.422,2.155,1.289,0.526,0.301,37.9,-14.0,24.5,32.6,0.705,624,0.196,8.1,3.64,3.31,True,unstable,366
2024-08-19 05:50:59.819939984,BATT_1634,LiFePO4,709,0.384,1.87,1.551,0.371,0.284,-74.9,18.0,24.7,33.8,0.735,709,0.205,9.1,4.78,3.43,True,unstable,254
2024-08-19 14:36:46.335445152,BATT_1635,NMC 811,619,0.346,3.728,1.957,0.351,0.301,-10.4,43.6,25.3,22.9,0.87,625,0.093,-2.4,4.64,5.99,True,unstable,362
2024-08-19 23:22:32.850950320,BATT_1636,Li-ion,828,0.394,3.08,1.999,0.131,0.372,60.5,87.6,20.9,36.3,0.834,844,0.128,15.4,1.58,1.92,True,unstable,168
2024-08-20 08:08:19.366455488,BATT_1637,Li-ion,446,0.129,0.831,1.523,0.981,0.022,49.0,76.3,23.5,27.9,0.842,462,0.155,4.4,4.61,0.49,True,unstable,559
2024-08-20 16:54:05.881960656,BATT_1638,Li-ion,686,0.207,4.397,0.244,0.732,0.124,84.4,-26.7,29.1,39.2,0.367,690,0.047,10.1,2.61,2.38,True,stable,319
2024-08-21 01:39:52.397465824,BATT_1639,LiFePO4,926,0.333,4.617,0.979,0.952,0.452,40.2,-80.2,29.1,36.8,0.794,930,0.072,7.7,1.06,1.63,True,unstable,51
2024-08-21 10:25:38.912970992,BATT_1640,NMC 811,158,0.137,1.077,0.465,0.391,0.273,-43.2,63.8,21.2,30.1,0.376,161,0.127,8.9,3.28,0.48,True,stable,845
2024-08-21 19:11:25.428476160,BATT_1641,LiFePO4,628,0.169,4.123,1.625,0.27,0.02,-25.5,36.7,23.0,39.3,0.638,635,0.041,16.3,2.23,1.55,True,unstable,389
2024-08-22 03:57:11.943981328,BATT_1642,NMC 811,477,0.229,2.394,0.671,0.558,0.18,87.6,-32.1,27.5,24.9,0.47,493,0.096,-2.6,1.36,0.75,True,stable,503
2024-08-22 12:42:58.459486496,BATT_1643,NMC 811,513,0.155,0.733,0.977,0.401,0.395,-52.4,-1.1,22.9,37.0,0.591,527,0.211,14.1,2.39,0.27,True,stable,492
2024-08-22 21:28:44.974991664,BATT_1644,Li-ion,918,0.258,0.699,1.666,0.413,0.161,-28.6,19.9,22.8,27.2,0.747,926,0.369,4.4,1.73,0.31,True,unstable,69
2024-08-23 06:14:31.490496832,BATT_1645,NMC 811,585,0.303,4.234,0.637,0.234,0.33,-71.9,2.8,20.3,38.5,0.4,586,0.072,18.2,3.26,4.18,True,stable,426
2024-08-23 15:00:18.006002000,BATT_1646,NMC 811,668,0.376,1.355,1.034,0.653,0.398,-18.3,-36.9,28.4,27.0,0.695,681,0.277,-1.4,2.17,1.11,True,unstable,316
2024-08-23 23:46:04.521507168,BATT_1647,NMC 811,475,0.079,4.535,1.21,0.4,0.196,-87.5,8.3,23.6,39.8,0.602,482,0.017,16.2,1.75,0.63,True,unstable,542
2024-08-24 08:31:51.037012336,BATT_1648,Li-ion,237,0.358,1.271,0.638,0.118,0.128,61.6,86.8,20.1,36.7,0.295,240,0.282,16.6,1.64,0.75,True,stable,775
2024-08-24 17:17:37.552517504,BATT_1649,NMC 811,901,0.414,3.236,0.839,0.223,0.183,47.2,-36.1,25.5,26.0,0.415,920,0.128,0.5,4.11,5.51,True,stable,89
2024-08-25 02:03:24.068022680,BATT_1650,NMC 811,221,0.238,0.904,1.525,0.644,0.237,71.9,-19.8,24.5,25.9,0.802,222,0.263,1.4,3.67,0.79,True,unstable,796
2024-08-25 10:49:10.583527848,BATT_1651,NMC 811,754,0.144,3.478,0.446,0.876,0.496,-69.3,86.7,29.2,35.4,0.606,772,0.041,6.2,2.9,1.45,True,unstable,246
2024-08-25 19:34:57.099033016,BATT_1652,Li-ion,346,0.458,0.874,0.906,0.292,0.288,-18.6,-55.5,26.0,26.0,0.495,351,0.524,0.0,1.23,0.49,True,stable,683
2024-08-26 04:20:43.614538184,BATT_1653,Li-ion,953,0.431,2.513,1.09,0.317,0.375,89.7,44.0,27.7,20.3,0.594,960,0.172,-7.4,4.78,5.18,True,stable,35
2024-08-26 13:06:30.130043352,BATT_1654,Li-ion,611,0.175,4.45,1.485,0.539,0.479,30.2,45.6,27.3,26.5,0.834,621,0.039,-0.8,0.81,0.63,False,unstable,367
2024-08-26 21:52:16.645548520,BATT_1655,LiFePO4,508,0.392,1.22,0.742,0.909,0.093,-34.4,34.9,23.0,35.0,0.581,526,0.321,12.0,4.62,2.21,True,stable,506
2024-08-27 06:38:03.161053688,BATT_1656,NMC 811,241,0.35,1.05,0.467,0.744,0.263,-11.2,24.7,25.2,34.1,0.491,260,0.333,8.9,2.31,0.85,True,stable,773
2024-08-27 15:23:49.676558856,BATT_1657,LiFePO4,764,0.393,2.743,0.76,0.308,0.234,-8.3,-17.3,27.9,36.7,0.434,772,0.143,8.8,4.36,4.7,True,stable,194
2024-08-28 00:09:36.192064024,BATT_1658,NMC 811,976,0.17,3.767,0.951,0.772,0.068,-61.0,15.1,27.9,33.8,0.597,983,0.045,5.9,3.89,2.49,True,stable,25
2024-08-28 08:55:22.707569192,BATT_1659,Li-ion,280,0.459,3.698,1.346,0.505,0.251,-86.9,-69.2,30.0,30.3,0.701,293,0.124,0.3,3.99,6.77,True,unstable,696
2024-08-28 17:41:09.223074360,BATT_1660,LiFePO4,372,0.183,2.478,0.175,0.643,0.489,-12.0,33.4,27.1,20.1,0.436,375,0.074,-7.0,1.67,0.76,True,stable,590
2024-08-29 02:26:55.738579528,BATT_1661,Li-ion,462,0.13,1.793,1.577,0.719,0.223,45.1,46.4,25.5,35.2,0.84,466,0.073,9.7,1.32,0.31,True,unstable,548
2024-08-29 11:12:42.254084696,BATT_1662,Li-ion,421,0.352,2.153,0.651,0.966,0.151,-33.1,12.0,21.9,37.8,0.589,437,0.163,15.9,0.73,0.55,False,stable,556
2024-08-29 19:58:28.769589864,BATT_1663,NMC 811,448,0.246,1.754,1.609,0.645,0.165,-60.6,35.0,22.2,30.5,0.806,459,0.14,8.3,4.46,1.92,True,unstable,547
2024-08-30 04:44:15.285095032,BATT_1664,Li-ion,184,0.132,3.984,1.93,0.956,0.316,0.8,-59.6,25.7,25.3,1.067,200,0.033,-0.4,1.65,0.87,True,unstable,819
2024-08-30 13:30:01.800600200,BATT_1665,LiFePO4,403,0.096,0.872,0.869,0.728,0.261,37.3,-37.8,21.5,32.9,0.619,418,0.11,11.4,4.08,0.34,True,unstable,581
2024-08-30 22:15:48.316105368,BATT_1666,NMC 811,997,0.108,1.549,1.515,0.559,0.389,-25.5,44.3,28.3,35.4,0.821,1002,0.07,7.1,1.81,0.3,True,unstable,0
2024-08-31 07:01:34.831610536,BATT_1667,Li-ion,224,0.469,1.181,1.745,0.329,0.296,56.8,13.3,21.7,32.2,0.79,230,0.397,10.5,4.5,2.49,True,unstable,815
2024-08-31 15:47:21.347115704,BATT_1668,LiFePO4,546,0.457,1.328,0.229,0.375,0.15,25.9,-4.3,27.0,37.3,0.251,563,0.344,10.3,3.33,2.02,True,stable,454
2024-09-01 00:33:07.862620872,BATT_1669,LiFePO4,407,0.108,1.148,1.194,0.837,0.345,82.0,5.1,20.3,37.7,0.792,413,0.094,17.4,0.64,0.08,False,unstable,609
2024-09-01 09:18:54.378126040,BATT_1670,LiFePO4,963,0.424,2.551,0.994,0.659,0.129,71.0,-56.0,28.4,35.1,0.594,969,0.166,6.7,4.89,5.29,True,stable,40
2024-09-01 18:04:40.893631216,BATT_1671,LiFePO4,171,0.3,0.573,1.109,0.389,0.462,8.9,-13.7,23.8,32.4,0.653,179,0.524,8.6,0.73,0.13,False,unstable,825
2024-09-02 02:50:27.409136384,BATT_1672,LiFePO4,455,0.081,4.116,1.765,0.058,0.059,12.7,70.5,25.4,37.9,0.627,459,0.02,12.5,3.18,1.06,True,unstable,545
2024-09-02 11:36:13.924641552,BATT_1673,Li-ion,536,0.098,4.832,0.193,0.627,0.061,8.2,-5.6,26.8,36.7,0.294,536,0.02,9.9,1.18,0.56,True,stable,463
2024-09-02 20:22:00.440146720,BATT_1674,LiFePO4,574,0.314,1.173,1.528,0.69,0.341,21.5,-17.6,26.0,29.7,0.853,593,0.268,3.7,3.93,1.45,True,unstable,421
2024-09-03 05:07:46.955651888,BATT_1675,LiFePO4,382,0.085,1.443,0.69,0.525,0.488,-67.6,-75.4,27.6,37.9,0.568,389,0.059,10.3,2.68,0.33,True,stable,626
2024-09-03 13:53:33.471157056,BATT_1676,LiFePO4,156,0.06,4.788,0.955,0.943,0.375,41.8,-68.8,23.6,21.6,0.758,164,0.013,-2.0,4.86,1.4,True,unstable,855
2024-09-03 22:39:19.986662224,BATT_1677,NMC 811,717,0.467,3.022,1.595,0.415,0.482,47.2,4.2,21.5,33.1,0.831,736,0.155,11.6,1.13,1.59,True,unstable,290
2024-09-04 07:25:06.502167392,BATT_1678,NMC 811,288,0.053,0.796,0.194,0.635,0.188,54.6,-48.5,26.7,31.2,0.339,303,0.067,4.5,2.36,0.1,True,stable,693
2024-09-04 16:10:53.017672560,BATT_1679,Li-ion,367,0.232,4.514,1.052,0.283,0.392,24.2,53.8,27.2,30.1,0.576,367,0.051,2.9,3.19,3.34,True,stable,641
2024-09-05 00:56:39.533177728,BATT_1680,LiFePO4,425,0.294,3.125,1.811,0.911,0.026,-87.4,64.3,24.8,20.3,0.916,430,0.094,-4.5,2.44,2.24,True,unstable,585
2024-09-05 09:42:26.048682896,BATT_1681,NMC 811,270,0.35,4.184,0.195,0.662,0.391,-61.6,62.6,21.0,22.3,0.416,277,0.084,1.3,3.55,5.2,True,stable,743
2024-09-05 18:28:12.564188064,BATT_1682,NMC 811,251,0.14,3.598,0.535,0.17,0.181,-5.0,3.9,21.1,28.3,0.295,263,0.039,7.2,2.08,1.05,True,stable,764
2024-09-06 03:13:59.079693232,BATT_1683,Li-ion,200,0.277,0.834,0.7,0.697,0.382,64.4,-40.3,20.8,28.8,0.593,211,0.332,8.0,2.86,0.66,True,stable,804
2024-09-06 11:59:45.595198400,BATT_1684,LiFePO4,668,0.085,2.301,1.57,0.932,0.355,89.6,-18.1,24.5,28.3,0.952,681,0.037,3.8,3.88,0.76,True,unstable,314
2024-09-06 20:45:32.110703568,BATT_1685,LiFePO4,124,0.114,2.347,0.498,0.054,0.06,44.4,63.5,26.9,37.3,0.204,131,0.049,10.4,1.17,0.31,True,stable,860
2024-09-07 05:31:18.626208736,BATT_1686,LiFePO4,887,0.331,4.972,0.105,0.109,0.133,-45.8,-66.3,20.1,30.7,0.116,891,0.067,10.6,0.95,1.56,False,stable,152
2024-09-07 14:17:05.141713904,BATT_1687,Li-ion,274,0.318,0.906,1.039,0.443,0.352,-32.0,74.2,27.6,25.4,0.611,282,0.351,-2.2,0.78,0.22,False,unstable,712
2024-09-07 23:02:51.657219072,BATT_1688,NMC 811,784,0.414,2.183,0.146,0.197,0.124,67.6,-67.0,29.0,33.9,0.156,789,0.19,4.9,1.79,1.62,True,stable,197
2024-09-08 07:48:38.172724240,BATT_1689,NMC 811,840,0.269,4.8,0.737,0.377,0.145,-76.3,-69.6,25.4,24.7,0.42,847,0.056,-0.7,1.91,2.47,True,stable,187
2024-09-08 16:34:24.688229408,BATT_1690,NMC 811,233,0.187,4.795,0.741,0.891,0.154,-60.0,28.6,25.9,28.1,0.595,243,0.039,2.2,0.81,0.73,False,stable,750
2024-09-09 01:20:11.203734584,BATT_1691,Li-ion,986,0.23,0.837,0.846,0.193,0.377,-65.7,67.5,24.5,26.2,0.472,991,0.275,1.7,0.8,0.15,False,stable,23
2024-09-09 10:05:57.719239752,BATT_1692,NMC 811,824,0.256,1.396,1.696,0.06,0.012,-3.3,-13.9,22.3,34.4,0.589,832,0.183,12.1,4.02,1.44,True,unstable,132
2024-09-09 18:51:44.234744920,BATT_1693,NMC 811,514,0.344,0.87,0.334,0.861,0.19,-79.5,-85.2,28.4,21.7,0.462,531,0.395,-6.7,3.05,0.91,True,stable,489
2024-09-10 03:37:30.750250088,BATT_1694,NMC 811,708,0.211,4.077,0.859,0.532,0.298,-25.1,29.4,25.0,33.3,0.563,720,0.052,8.3,3.4,2.92,True,stable,272
2024-09-10 12:23:17.265755256,BATT_1695,NMC 811,211,0.43,4.798,0.25,0.219,0.088,75.8,-12.6,25.5,32.4,0.186,216,0.09,6.9,3.76,7.76,True,stable,813
2024-09-10 21:09:03.781260424,BATT_1696,NMC 811,308,0.076,1.909,0.742,0.301,0.288,-52.4,-8.5,25.5,21.8,0.444,316,0.04,-3.7,4.41,0.64,True,stable,667
2024-09-11 05:54:50.296765592,BATT_1697,NMC 811,221,0.412,1.098,0.712,0.631,0.202,65.6,8.3,25.3,21.1,0.515,235,0.375,-4.2,2.85,1.29,True,stable,784
2024-09-11 14:40:36.812270760,BATT_1698,LiFePO4,516,0.085,3.036,1.863,0.432,0.358,-34.5,-54.8,24.1,27.1,0.884,531,0.028,3.0,3.82,0.99,True,unstable,438
2024-09-11 23:26:23.327775928,BATT_1699,Li-ion,724,0.128,1.163,1.436,0.437,0.246,20.2,-54.7,26.1,31.1,0.706,724,0.11,5.0,3.0,0.45,True,unstable,282
2024-09-12 08:12:09.843281096,BATT_1700,LiFePO4,421,0.282,3.451,0.749,0.435,0.16,-58.0,-79.3,23.0,30.1,0.448,427,0.082,7.1,2.84,2.76,True,stable,565
2024-09-12 16:57:56.358786264,BATT_1701,NMC 811,216,0.098,3.37,1.505,0.379,0.431,-27.8,78.6,25.4,20.6,0.772,216,0.029,-4.8,2.88,0.95,True,unstable,781
2024-09-13 01:43:42.874291432,BATT_1702,LiFePO4,587,0.285,3.59,0.419,0.625,0.083,-77.2,-59.5,27.9,23.2,0.376,588,0.079,-4.7,3.28,3.36,True,stable,428
2024-09-13 10:29:29.389796600,BATT_1703,NMC 811,485,0.151,3.805,1.632,0.428,0.166,84.3,-13.6,29.5,34.0,0.742,495,0.04,4.5,3.81,2.19,True,unstable,518
2024-09-13 19:15:15.905301768,BATT_1704,Li-ion,528,0.247,4.344,0.825,0.725,0.039,6.2,-61.1,28.3,20.8,0.53,542,0.057,-7.5,4.16,4.46,True,stable,453
2024-09-14 04:01:02.420806936,BATT_1705,NMC 811,870,0.392,3.314,1.067,0.426,0.383,-47.2,-43.3,24.3,35.5,0.625,888,0.118,11.2,1.45,1.88,True,unstable,142
2024-09-14 12:46:48.936312104,BATT_1706,Li-ion,317,0.445,1.156,1.41,0.397,0.06,-64.1,-41.5,27.2,32.1,0.622,330,0.385,4.9,1.61,0.83,True,unstable,665
2024-09-14 21:32:35.451817272,BATT_1707,NMC 811,827,0.362,1.878,0.696,0.194,0.07,6.1,-63.8,29.8,25.9,0.32,846,0.193,-3.9,4.43,3.01,True,stable,175
2024-09-15 06:18:21.967322440,BATT_1708,Li-ion,480,0.226,0.862,0.534,0.296,0.375,54.9,-22.7,26.5,39.5,0.402,492,0.262,13.0,2.82,0.55,True,stable,541
2024-09-15 15:04:08.482827608,BATT_1709,NMC 811,623,0.45,2.827,1.053,0.728,0.47,-7.6,50.0,27.5,34.3,0.75,632,0.159,6.8,1.01,1.28,True,unstable,374
2024-09-15 23:49:54.998332776,BATT_1710,LiFePO4,790,0.213,1.298,1.807,0.202,0.116,0.3,-25.1,26.5,31.6,0.708,795,0.164,5.1,3.31,0.92,True,unstable,234
2024-09-16 08:35:41.513837944,BATT_1711,LiFePO4,684,0.404,4.821,0.257,0.076,0.045,87.5,47.9,26.9,33.8,0.126,687,0.084,6.9,3.0,5.84,True,stable,292
2024-09-16 17:21:28.029343120,BATT_1712,LiFePO4,103,0.478,3.262,1.856,0.938,0.44,53.3,81.2,25.5,36.8,1.078,122,0.147,11.3,2.21,3.45,True,unstable,873
2024-09-17 02:07:14.544848288,BATT_1713,LiFePO4,744,0.106,0.744,0.281,0.978,0.414,-50.0,8.7,28.4,24.6,0.558,745,0.142,-3.8,4.17,0.33,True,stable,239
2024-09-17 10:53:01.060353456,BATT_1714,Li-ion,152,0.447,2.936,1.54,0.401,0.172,48.0,9.7,21.1,25.4,0.704,169,0.152,4.3,3.86,5.07,True,unstable,793
2024-09-17 19:38:47.575858624,BATT_1715,Li-ion,680,0.375,3.491,0.748,0.458,0.084,81.6,45.7,26.5,34.2,0.43,683,0.107,7.7,1.04,1.36,True,stable,267
2024-09-18 04:24:34.091363792,BATT_1716,LiFePO4,687,0.398,2.842,0.745,0.056,0.448,-9.4,-44.3,22.1,23.5,0.416,696,0.14,1.4,3.85,4.35,True,stable,316
2024-09-18 13:10:20.606868960,BATT_1717,Li-ion,272,0.412,0.611,1.938,0.742,0.351,54.0,80.3,26.8,32.2,1.01,283,0.674,5.4,1.17,0.29,True,unstable,742
2024-09-18 21:56:07.122374128,BATT_1718,Li-ion,750,0.168,3.042,0.212,0.145,0.365,-62.8,16.2,25.8,23.6,0.241,764,0.055,-2.2,3.98,2.03,True,stable,259
2024-09-19 06:41:53.637879296,BATT_1719,NMC 811,959,0.363,4.028,1.481,0.291,0.278,4.7,72.2,27.1,23.9,0.683,968,0.09,-3.2,4.88,7.14,True,unstable,72
2024-09-19 15:27:40.153384464,BATT_1720,Li-ion,737,0.416,3.012,0.346,0.925,0.096,85.0,80.6,20.3,28.1,0.456,741,0.138,7.8,0.6,0.75,False,stable,277
2024-09-20 00:13:26.668889632,BATT_1721,NMC 811,638,0.424,4.361,0.473,0.578,0.207,81.4,-62.7,30.0,29.8,0.419,643,0.097,-0.2,2.75,5.08,True,stable,367
2024-09-20 08:59:13.184394800,BATT_1722,LiFePO4,601,0.402,1.928,1.532,0.368,0.229,-53.8,-86.5,21.0,22.5,0.71,603,0.209,1.5,0.94,0.73,False,unstable,407
2024-09-20 17:44:59.699899968,BATT_1723,NMC 811,825,0.283,1.846,0.658,0.918,0.312,45.4,70.4,27.6,22.4,0.629,826,0.153,-5.2,0.74,0.39,False,unstable,179
2024-09-21 02:30:46.215405136,BATT_1724,Li-ion,870,0.152,1.756,1.81,0.778,0.372,11.0,19.3,28.9,25.3,0.987,875,0.087,-3.6,1.74,0.46,True,unstable,105
2024-09-21 11:16:32.730910304,BATT_1725,NMC 811,632,0.35,2.767,0.185,0.896,0.204,-32.3,-20.8,20.9,20.2,0.428,647,0.126,-0.7,1.94,1.88,True,stable,368
2024-09-21 20:02:19.246415472,BATT_1726,Li-ion,750,0.314,3.54,0.837,0.092,0.122,-28.2,-45.8,26.1,32.1,0.35,764,0.089,6.0,3.2,3.56,True,stable,241
2024-09-22 04:48:05.761920640,BATT_1727,Li-ion,127,0.129,4.923,0.137,0.897,0.18,13.5,-75.9,29.2,36.6,0.405,142,0.026,7.4,2.92,1.85,True,stable,887
2024-09-22 13:33:52.277425808,BATT_1728,NMC 811,692,0.251,2.199,0.325,0.919,0.048,-76.7,18.7,24.3,39.9,0.431,694,0.114,15.6,1.74,0.96,True,stable,340
2024-09-22 22:19:38.792930976,BATT_1729,LiFePO4,557,0.388,4.872,0.349,0.182,0.257,-25.3,44.8,26.4,30.5,0.263,573,0.08,4.1,1.39,2.63,True,stable,428
2024-09-23 07:05:25.308436144,BATT_1730,NMC 811,724,0.33,1.152,0.765,0.114,0.243,42.5,-25.6,29.4,33.8,0.374,743,0.286,4.4,3.37,1.28,True,stable,296
2024-09-23 15:51:11.823941312,BATT_1731,NMC 811,227,0.076,1.323,1.635,0.638,0.349,10.4,72.5,24.4,31.8,0.874,234,0.057,7.4,0.55,0.06,False,unstable,782
2024-09-24 00:36:58.339446488,BATT_1732,Li-ion,655,0.331,3.086,0.341,0.688,0.116,29.2,35.0,23.6,23.2,0.382,656,0.107,-0.4,2.08,2.12,True,stable,318
